RefID,OrderID,OrderDate,CompanyName,ContactName,City,Country,ProductName,CategoryName,QuantityPerUnit,SalePrice,Quantity,SaleDiscount,CostPrice
100160,10307,17-Jun-2013,Lonesome Pine Restaurant,Fran Wilson,Portland,USA,Tarte au sucre,Confections,48 pies,39.40,10,0.00, 49.30 
100161,10307,17-Jun-2013,Lonesome Pine Restaurant,Fran Wilson,Portland,USA,Scottish Longbreads,Confections,10 boxes x 8 pieces,10.00,3,0.00, 12.50 
100162,10308,18-Jun-2013,Ana Trujillo Emparedados y helados,Ana Trujillo,México D.F.,Mexico,Gudbrandsdalsost,Dairy Products,10 kg pkg.,28.80,1,0.00, 36.00 
100163,10308,18-Jun-2013,Ana Trujillo Emparedados y helados,Ana Trujillo,México D.F.,Mexico,Outback Lager,Beverages,24 - 355 ml bottles,12.00,5,0.00, 15.00 
100164,10309,19-Jun-2013,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Chef Anton's Cajun Seasoning,Condiments,48 - 6 oz jars,17.60,20,0.00, 22.00 
100165,10309,19-Jun-2013,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Grandma's Boysenberry Spread,Condiments,12 - 8 oz jars,20.00,30,0.00, 25.00 
100166,10309,19-Jun-2013,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Singaporean Hokkien Fried Mee,Grains/Cereals,32 - 1 kg pkgs.,11.20,2,0.00, 14.00 
100167,10309,19-Jun-2013,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Ipoh Coffee,Beverages,16 - 500 g tins,36.80,20,0.00, 46.00 
100168,10309,19-Jun-2013,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Fløtemysost,Dairy Products,10 - 500 g pkgs.,17.20,3,0.00, 21.50 
100169,10310,20-Jun-2013,The Big Cheese,Liz Nixon,Portland,USA,Pavlova,Confections,32 - 500 g boxes,13.90,10,0.00, 17.45 
100170,10310,20-Jun-2013,The Big Cheese,Liz Nixon,Portland,USA,Tarte au sucre,Confections,48 pies,39.40,5,0.00, 49.30 
100171,10311,20-Jun-2013,Du monde entier,Janine Labrune,Nantes,France,Singaporean Hokkien Fried Mee,Grains/Cereals,32 - 1 kg pkgs.,11.20,6,0.00, 14.00 
100172,10311,20-Jun-2013,Du monde entier,Janine Labrune,Nantes,France,Gudbrandsdalsost,Dairy Products,10 kg pkg.,28.80,7,0.00, 36.00 
100173,10312,23-Jun-2013,Die Wandernde Kuh,Rita Müller,Stuttgart,Germany,Rössle Sauerkraut,Produce,25 - 825 g cans,36.40,4,0.00, 45.60 
100174,10312,23-Jun-2013,Die Wandernde Kuh,Rita Müller,Stuttgart,Germany,Ipoh Coffee,Beverages,16 - 500 g tins,36.80,24,0.00, 46.00 
100175,10312,23-Jun-2013,Die Wandernde Kuh,Rita Müller,Stuttgart,Germany,Perth Pasties,Meat/Poultry,48 pieces,26.20,20,0.00, 32.80 
100176,10312,23-Jun-2013,Die Wandernde Kuh,Rita Müller,Stuttgart,Germany,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,6.20,10,0.00, 7.75 
100177,10313,24-Jun-2013,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Inlagd Sill,Seafood,24 - 250 g  jars,15.20,12,0.00, 19.00 
100178,10314,25-Jun-2013,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Mascarpone Fabioli,Dairy Products,24 - 200 g pkgs.,25.60,40,0.10, 32.00 
100179,10314,25-Jun-2013,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Escargots de Bourgogne,Seafood,24 pieces,10.60,30,0.10, 13.25 
100180,10314,25-Jun-2013,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Tarte au sucre,Confections,48 pies,39.40,25,0.10, 49.30 
100181,10315,26-Jun-2013,Island Trading,Helen Bennett,Cowes,UK,Sasquatch Ale,Beverages,24 - 12 oz bottles,11.20,14,0.00, 14.00 
100182,10315,26-Jun-2013,Island Trading,Helen Bennett,Cowes,UK,Outback Lager,Beverages,24 - 355 ml bottles,12.00,30,0.00, 15.00 
100183,10316,27-Jun-2013,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,7.70,10,0.00, 9.65 
100184,10316,27-Jun-2013,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Tarte au sucre,Confections,48 pies,39.40,70,0.00, 49.30 
100185,10317,30-Jun-2013,Lonesome Pine Restaurant,Fran Wilson,Portland,USA,Chai,Beverages,10 boxes x 20 bags,14.40,20,0.00, 18.00 
100186,10318,01-Jul-2013,Island Trading,Helen Bennett,Cowes,UK,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,7.70,20,0.00, 9.65 
100187,10318,01-Jul-2013,Island Trading,Helen Bennett,Cowes,UK,Lakkalikööri,Beverages,500 ml,14.40,6,0.00, 18.00 
100188,10319,02-Jul-2013,Tortuga Restaurante,Miguel Angel Paolino,México D.F.,Mexico,Alice Mutton,Meat/Poultry,20 - 1 kg tins,31.20,8,0.00, 39.00 
100189,10319,02-Jul-2013,Tortuga Restaurante,Miguel Angel Paolino,México D.F.,Mexico,Rössle Sauerkraut,Produce,25 - 825 g cans,36.40,14,0.00, 45.60 
100190,10319,02-Jul-2013,Tortuga Restaurante,Miguel Angel Paolino,México D.F.,Mexico,Lakkalikööri,Beverages,500 ml,14.40,30,0.00, 18.00 
100191,10320,03-Jul-2013,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Fløtemysost,Dairy Products,10 - 500 g pkgs.,17.20,30,0.00, 21.50 
100192,10321,03-Jul-2013,Island Trading,Helen Bennett,Cowes,UK,Steeleye Stout,Beverages,24 - 12 oz bottles,14.40,10,0.00, 18.00 
100193,10322,04-Jul-2013,Pericles Comidas clásicas,Guillermo Fernández,México D.F.,Mexico,Filo Mix,Grains/Cereals,16 - 2 kg boxes,5.60,20,0.00, 7.00 
100194,10323,07-Jul-2013,Königlich Essen,Philip Cramer,Brandenburg,Germany,Genen Shouyu,Condiments,24 - 250 ml bottles,12.40,5,0.00, 15.50 
100195,10323,07-Jul-2013,Königlich Essen,Philip Cramer,Brandenburg,Germany,NuNuCa Nuß-Nougat-Creme,Confections,20 - 450 g glasses,11.20,4,0.00, 14.00 
100196,10323,07-Jul-2013,Königlich Essen,Philip Cramer,Brandenburg,Germany,Chartreuse verte,Beverages,750 cc per bottle,14.40,4,0.00, 18.00 
100197,10324,08-Jul-2013,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Pavlova,Confections,32 - 500 g boxes,13.90,21,0.15, 17.45 
100198,10324,08-Jul-2013,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Steeleye Stout,Beverages,24 - 12 oz bottles,14.40,70,0.15, 18.00 
100199,10324,08-Jul-2013,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Spegesild,Seafood,4 - 450 g glasses,9.60,30,0.00, 12.00 
100200,10324,08-Jul-2013,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Raclette Courdavault,Dairy Products,5 kg pkg.,44.00,40,0.15, 55.00 
100201,10324,08-Jul-2013,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Vegie-spread,Condiments,15 - 625 g jars,35.10,80,0.15, 43.90 
100202,10325,09-Jul-2013,Königlich Essen,Philip Cramer,Brandenburg,Germany,Grandma's Boysenberry Spread,Condiments,12 - 8 oz jars,20.00,6,0.00, 25.00 
100203,10325,09-Jul-2013,Königlich Essen,Philip Cramer,Brandenburg,Germany,Konbu,Seafood,2 kg box,4.80,12,0.00, 6.00 
100204,10325,09-Jul-2013,Königlich Essen,Philip Cramer,Brandenburg,Germany,Tofu,Produce,40 - 100 g pkgs.,18.60,9,0.00, 23.25 
100205,10325,09-Jul-2013,Königlich Essen,Philip Cramer,Brandenburg,Germany,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,10.00,4,0.00, 12.50 
100206,10325,09-Jul-2013,Königlich Essen,Philip Cramer,Brandenburg,Germany,Mozzarella di Giovanni,Dairy Products,24 - 200 g pkgs.,27.80,40,0.00, 34.80 
100207,10326,10-Jul-2013,Bólido Comidas preparadas,Martín Sommer,Madrid,Spain,Chef Anton's Cajun Seasoning,Condiments,48 - 6 oz jars,17.60,24,0.00, 22.00 
100208,10326,10-Jul-2013,Bólido Comidas preparadas,Martín Sommer,Madrid,Spain,Ravioli Angelo,Grains/Cereals,24 - 250 g pkgs.,15.60,16,0.00, 19.50 
100209,10326,10-Jul-2013,Bólido Comidas preparadas,Martín Sommer,Madrid,Spain,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,6.20,50,0.00, 7.75 
100210,10327,11-Jul-2013,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Chang,Beverages,24 - 12 oz bottles,15.20,25,0.20, 19.00 
100211,10327,11-Jul-2013,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Queso Cabrales,Dairy Products,1 kg pkg.,16.80,50,0.20, 21.00 
100212,10327,11-Jul-2013,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Nord-Ost Matjeshering,Seafood,10 - 200 g glasses,20.70,35,0.20, 25.89 
100213,10327,11-Jul-2013,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Escargots de Bourgogne,Seafood,24 pieces,10.60,30,0.20, 13.25 
100214,10328,14-Jul-2013,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Lisboa,Portugal,Raclette Courdavault,Dairy Products,5 kg pkg.,44.00,9,0.00, 55.00 
100215,10328,14-Jul-2013,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Lisboa,Portugal,Louisiana Fiery Hot Pepper Sauce,Condiments,32 - 8 oz bottles,16.80,40,0.00, 21.05 
100216,10328,14-Jul-2013,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Lisboa,Portugal,Scottish Longbreads,Confections,10 boxes x 8 pieces,10.00,10,0.00, 12.50 
100217,10329,15-Jul-2013,Split Rail Beer & Ale,Art Braunschweiger,Lander,USA,Teatime Chocolate Biscuits,Confections,10 boxes x 12 pieces,7.30,10,0.05, 9.20 
100218,10329,15-Jul-2013,Split Rail Beer & Ale,Art Braunschweiger,Lander,USA,Nord-Ost Matjeshering,Seafood,10 - 200 g glasses,20.70,8,0.05, 25.89 
100219,10329,15-Jul-2013,Split Rail Beer & Ale,Art Braunschweiger,Lander,USA,Côte de Blaye,Beverages,12 - 75 cl bottles,210.80,20,0.05, 263.50 
100220,10329,15-Jul-2013,Split Rail Beer & Ale,Art Braunschweiger,Lander,USA,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,30.40,12,0.05, 38.00 
100221,10330,16-Jul-2013,LILA-Supermercado,Carlos González,Barquisimeto,Venezuela,Gumbär Gummibärchen,Confections,100 - 250 g bags,24.90,50,0.15, 31.23 
100222,10330,16-Jul-2013,LILA-Supermercado,Carlos González,Barquisimeto,Venezuela,Mozzarella di Giovanni,Dairy Products,24 - 200 g pkgs.,27.80,25,0.15, 34.80 
100223,10331,16-Jul-2013,Bon app',Laurence Lebihan,Marseille,France,Tourtière,Meat/Poultry,16 pies,5.90,15,0.00, 7.45 
100224,10332,17-Jul-2013,Mère Paillarde,Jean Fresnière,Montréal,Canada,Carnarvon Tigers,Seafood,16 kg pkg.,50.00,40,0.20, 62.50 
100225,10332,17-Jul-2013,Mère Paillarde,Jean Fresnière,Montréal,Canada,Singaporean Hokkien Fried Mee,Grains/Cereals,32 - 1 kg pkgs.,11.20,10,0.20, 14.00 
100226,10332,17-Jul-2013,Mère Paillarde,Jean Fresnière,Montréal,Canada,Zaanse koeken,Confections,10 - 4 oz boxes,7.60,16,0.20, 9.50 
100227,10333,18-Jul-2013,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Tofu,Produce,40 - 100 g pkgs.,18.60,10,0.00, 23.25 
100228,10333,18-Jul-2013,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Sir Rodney's Scones,Confections,24 pkgs. x 4 pieces,8.00,10,0.10, 10.00 
100229,10333,18-Jul-2013,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Fløtemysost,Dairy Products,10 - 500 g pkgs.,17.20,40,0.10, 21.50 
100230,10334,21-Jul-2013,Victuailles en stock,Mary Saveley,Lyon,France,Filo Mix,Grains/Cereals,16 - 2 kg boxes,5.60,8,0.00, 7.00 
100231,10334,21-Jul-2013,Victuailles en stock,Mary Saveley,Lyon,France,Scottish Longbreads,Confections,10 boxes x 8 pieces,10.00,10,0.00, 12.50 
100232,10335,22-Jul-2013,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Chang,Beverages,24 - 12 oz bottles,15.20,7,0.20, 19.00 
100233,10335,22-Jul-2013,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,10.00,25,0.20, 12.50 
100234,10335,22-Jul-2013,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Mascarpone Fabioli,Dairy Products,24 - 200 g pkgs.,25.60,6,0.20, 32.00 
100235,10335,22-Jul-2013,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,42.40,48,0.20, 53.00 
100236,10336,23-Jul-2013,Princesa Isabel Vinhos,Isabel de Castro,Lisboa,Portugal,Chef Anton's Cajun Seasoning,Condiments,48 - 6 oz jars,17.60,18,0.10, 22.00 
100237,10337,24-Jul-2013,Frankenversand,Peter Franken,München,Germany,Tunnbröd,Grains/Cereals,12 - 250 g pkgs.,7.20,40,0.00, 9.00 
100238,10337,24-Jul-2013,Frankenversand,Peter Franken,München,Germany,Gumbär Gummibärchen,Confections,100 - 250 g bags,24.90,24,0.00, 31.23 
100239,10337,24-Jul-2013,Frankenversand,Peter Franken,München,Germany,Inlagd Sill,Seafood,24 - 250 g  jars,15.20,20,0.00, 19.00 
100240,10337,24-Jul-2013,Frankenversand,Peter Franken,München,Germany,Gravad lax,Seafood,12 - 500 g pkgs.,20.80,28,0.00, 26.00 
100241,10337,24-Jul-2013,Frankenversand,Peter Franken,München,Germany,Mozzarella di Giovanni,Dairy Products,24 - 200 g pkgs.,27.80,25,0.00, 34.80 
100242,10338,25-Jul-2013,Old World Delicatessen,Rene Phillips,Anchorage,USA,Alice Mutton,Meat/Poultry,20 - 1 kg tins,31.20,20,0.00, 39.00 
100243,10338,25-Jul-2013,Old World Delicatessen,Rene Phillips,Anchorage,USA,Nord-Ost Matjeshering,Seafood,10 - 200 g glasses,20.70,15,0.00, 25.89 
100244,10339,28-Jul-2013,Mère Paillarde,Jean Fresnière,Montréal,Canada,Chef Anton's Cajun Seasoning,Condiments,48 - 6 oz jars,17.60,10,0.00, 22.00 
100245,10339,28-Jul-2013,Mère Paillarde,Jean Fresnière,Montréal,Canada,Alice Mutton,Meat/Poultry,20 - 1 kg tins,31.20,70,0.05, 39.00 
100246,10339,28-Jul-2013,Mère Paillarde,Jean Fresnière,Montréal,Canada,Tarte au sucre,Confections,48 pies,39.40,28,0.00, 49.30 
100247,10340,29-Jul-2013,Bon app',Laurence Lebihan,Marseille,France,Carnarvon Tigers,Seafood,16 kg pkg.,50.00,20,0.05, 62.50 
100248,10340,29-Jul-2013,Bon app',Laurence Lebihan,Marseille,France,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,7.70,12,0.05, 9.65 
100249,10340,29-Jul-2013,Bon app',Laurence Lebihan,Marseille,France,Ipoh Coffee,Beverages,16 - 500 g tins,36.80,40,0.05, 46.00 
100250,10341,29-Jul-2013,Simons bistro,Jytte Petersen,København,Denmark,Geitost,Dairy Products,500 g,2.00,8,0.00, 2.50 
100251,10341,29-Jul-2013,Simons bistro,Jytte Petersen,København,Denmark,Raclette Courdavault,Dairy Products,5 kg pkg.,44.00,9,0.15, 55.00 
100252,10342,30-Jul-2013,Frankenversand,Peter Franken,München,Germany,Chang,Beverages,24 - 12 oz bottles,15.20,24,0.20, 19.00 
100253,10342,30-Jul-2013,Frankenversand,Peter Franken,München,Germany,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,10.00,56,0.20, 12.50 
100254,10342,30-Jul-2013,Frankenversand,Peter Franken,München,Germany,Inlagd Sill,Seafood,24 - 250 g  jars,15.20,40,0.20, 19.00 
100255,10342,30-Jul-2013,Frankenversand,Peter Franken,München,Germany,Pâté chinois,Meat/Poultry,24 boxes x 2 pies,19.20,40,0.20, 24.00 
100256,10343,31-Jul-2013,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Wimmers gute Semmelknödel,Grains/Cereals,20 bags x 4 pieces,26.60,50,0.00, 33.25 
100257,10343,31-Jul-2013,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Scottish Longbreads,Confections,10 boxes x 8 pieces,10.00,4,0.05, 12.50 
100258,10343,31-Jul-2013,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Lakkalikööri,Beverages,500 ml,14.40,15,0.00, 18.00 
100259,10344,01-Aug-2013,White Clover Markets,Karl Jablonski,Seattle,USA,Chef Anton's Cajun Seasoning,Condiments,48 - 6 oz jars,17.60,35,0.00, 22.00 
100260,10344,01-Aug-2013,White Clover Markets,Karl Jablonski,Seattle,USA,Northwoods Cranberry Sauce,Condiments,12 - 12 oz jars,32.00,70,0.25, 40.00 
100261,10345,04-Aug-2013,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Northwoods Cranberry Sauce,Condiments,12 - 12 oz jars,32.00,70,0.00, 40.00 
100262,10345,04-Aug-2013,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Teatime Chocolate Biscuits,Confections,10 boxes x 12 pieces,7.30,80,0.00, 9.20 
100263,10345,04-Aug-2013,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Singaporean Hokkien Fried Mee,Grains/Cereals,32 - 1 kg pkgs.,11.20,9,0.00, 14.00 
100264,10346,05-Aug-2013,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Alice Mutton,Meat/Poultry,20 - 1 kg tins,31.20,36,0.10, 39.00 
100265,10346,05-Aug-2013,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,30.40,20,0.00, 38.00 
100266,10347,06-Aug-2013,Familia Arquibaldo,Aria Cruz,São Paulo,Brazil,NuNuCa Nuß-Nougat-Creme,Confections,20 - 450 g glasses,11.20,10,0.00, 14.00 
100267,10347,06-Aug-2013,Familia Arquibaldo,Aria Cruz,São Paulo,Brazil,Chartreuse verte,Beverages,750 cc per bottle,14.40,50,0.15, 18.00 
100268,10347,06-Aug-2013,Familia Arquibaldo,Aria Cruz,São Paulo,Brazil,Boston Crab Meat,Seafood,24 - 4 oz tins,14.70,4,0.00, 18.40 
100269,10347,06-Aug-2013,Familia Arquibaldo,Aria Cruz,São Paulo,Brazil,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,6.20,6,0.15, 7.75 
100270,10348,07-Aug-2013,Die Wandernde Kuh,Rita Müller,Stuttgart,Germany,Chai,Beverages,10 boxes x 20 bags,14.40,15,0.15, 18.00 
100271,10348,07-Aug-2013,Die Wandernde Kuh,Rita Müller,Stuttgart,Germany,Tunnbröd,Grains/Cereals,12 - 250 g pkgs.,7.20,25,0.00, 9.00 
100272,10349,08-Aug-2013,Split Rail Beer & Ale,Art Braunschweiger,Lander,USA,Tourtière,Meat/Poultry,16 pies,5.90,24,0.00, 7.45 
100273,10350,11-Aug-2013,La maison d'Asie,Annette Roulet,Toulouse,France,Valkoinen suklaa,Confections,12 - 100 g bars,13.00,15,0.10, 16.25 
100274,10350,11-Aug-2013,La maison d'Asie,Annette Roulet,Toulouse,France,Gudbrandsdalsost,Dairy Products,10 kg pkg.,28.80,18,0.10, 36.00 
100275,10351,11-Aug-2013,Ernst Handel,Roland Mendel,Graz,Austria,Côte de Blaye,Beverages,12 - 75 cl bottles,210.80,20,0.05, 263.50 
100276,10351,11-Aug-2013,Ernst Handel,Roland Mendel,Graz,Austria,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,7.70,13,0.00, 9.65 
100277,10351,11-Aug-2013,Ernst Handel,Roland Mendel,Graz,Austria,Gula Malacca,Condiments,20 - 2 kg bags,15.50,77,0.05, 19.45 
100278,10351,11-Aug-2013,Ernst Handel,Roland Mendel,Graz,Austria,Louisiana Fiery Hot Pepper Sauce,Condiments,32 - 8 oz bottles,16.80,10,0.05, 21.05 
100279,10352,12-Aug-2013,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Lisboa,Portugal,Guaraná Fantástica,Beverages,12 - 355 ml cans,3.60,10,0.00, 4.50 
100280,10352,12-Aug-2013,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Lisboa,Portugal,Tourtière,Meat/Poultry,16 pies,5.90,20,0.15, 7.45 
100281,10353,13-Aug-2013,Piccolo und mehr,Georg Pipps,Salzburg,Austria,Queso Cabrales,Dairy Products,1 kg pkg.,16.80,12,0.20, 21.00 
100282,10353,13-Aug-2013,Piccolo und mehr,Georg Pipps,Salzburg,Austria,Côte de Blaye,Beverages,12 - 75 cl bottles,210.80,50,0.20, 263.50 
100283,10354,14-Aug-2013,Pericles Comidas clásicas,Guillermo Fernández,México D.F.,Mexico,Chai,Beverages,10 boxes x 20 bags,14.40,12,0.00, 18.00 
100284,10354,14-Aug-2013,Pericles Comidas clásicas,Guillermo Fernández,México D.F.,Mexico,Thüringer Rostbratwurst,Meat/Poultry,50 bags x 30 sausgs.,99.00,4,0.00, 123.79 
100285,10355,15-Aug-2013,Around the Horn,Thomas Hardy,London,UK,Guaraná Fantástica,Beverages,12 - 355 ml cans,3.60,25,0.00, 4.50 
100286,10355,15-Aug-2013,Around the Horn,Thomas Hardy,London,UK,Ravioli Angelo,Grains/Cereals,24 - 250 g pkgs.,15.60,25,0.00, 19.50 
100287,10356,18-Aug-2013,Die Wandernde Kuh,Rita Müller,Stuttgart,Germany,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,10.00,30,0.00, 12.50 
100288,10356,18-Aug-2013,Die Wandernde Kuh,Rita Müller,Stuttgart,Germany,Pâté chinois,Meat/Poultry,24 boxes x 2 pies,19.20,12,0.00, 24.00 
100289,10356,18-Aug-2013,Die Wandernde Kuh,Rita Müller,Stuttgart,Germany,Gudbrandsdalsost,Dairy Products,10 kg pkg.,28.80,20,0.00, 36.00 
100290,10357,19-Aug-2013,LILA-Supermercado,Carlos González,Barquisimeto,Venezuela,Ikura,Seafood,12 - 200 ml jars,24.80,30,0.20, 31.00 
100291,10357,19-Aug-2013,LILA-Supermercado,Carlos González,Barquisimeto,Venezuela,Gumbär Gummibärchen,Confections,100 - 250 g bags,24.90,16,0.00, 31.23 
100292,10357,19-Aug-2013,LILA-Supermercado,Carlos González,Barquisimeto,Venezuela,Camembert Pierrot,Dairy Products,15 - 300 g rounds,27.20,8,0.20, 34.00 
100293,10358,20-Aug-2013,La maison d'Asie,Annette Roulet,Toulouse,France,Guaraná Fantástica,Beverages,12 - 355 ml cans,3.60,10,0.05, 4.50 
100294,10358,20-Aug-2013,La maison d'Asie,Annette Roulet,Toulouse,France,Sasquatch Ale,Beverages,24 - 12 oz bottles,11.20,10,0.05, 14.00 
100295,10358,20-Aug-2013,La maison d'Asie,Annette Roulet,Toulouse,France,Inlagd Sill,Seafood,24 - 250 g  jars,15.20,20,0.05, 19.00 
100296,10359,21-Aug-2013,Seven Seas Imports,Hari Kumar,London,UK,Pavlova,Confections,32 - 500 g boxes,13.90,56,0.05, 17.45 
100297,10359,21-Aug-2013,Seven Seas Imports,Hari Kumar,London,UK,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,10.00,70,0.05, 12.50 
100298,10359,21-Aug-2013,Seven Seas Imports,Hari Kumar,London,UK,Camembert Pierrot,Dairy Products,15 - 300 g rounds,27.20,80,0.05, 34.00 
100299,10360,22-Aug-2013,Blondel père et fils,Frédérique Citeaux,Strasbourg,France,Rössle Sauerkraut,Produce,25 - 825 g cans,36.40,30,0.00, 45.60 
100300,10360,22-Aug-2013,Blondel père et fils,Frédérique Citeaux,Strasbourg,France,Thüringer Rostbratwurst,Meat/Poultry,50 bags x 30 sausgs.,99.00,35,0.00, 123.79 
100301,10360,22-Aug-2013,Blondel père et fils,Frédérique Citeaux,Strasbourg,France,Côte de Blaye,Beverages,12 - 75 cl bottles,210.80,10,0.00, 263.50 
100302,10360,22-Aug-2013,Blondel père et fils,Frédérique Citeaux,Strasbourg,France,Maxilaku,Confections,24 - 50 g pkgs.,16.00,35,0.00, 20.00 
100303,10360,22-Aug-2013,Blondel père et fils,Frédérique Citeaux,Strasbourg,France,Tourtière,Meat/Poultry,16 pies,5.90,28,0.00, 7.45 
100304,10361,22-Aug-2013,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Chartreuse verte,Beverages,750 cc per bottle,14.40,54,0.10, 18.00 
100305,10361,22-Aug-2013,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Camembert Pierrot,Dairy Products,15 - 300 g rounds,27.20,55,0.10, 34.00 
100306,10362,25-Aug-2013,Bon app',Laurence Lebihan,Marseille,France,NuNuCa Nuß-Nougat-Creme,Confections,20 - 450 g glasses,11.20,50,0.00, 14.00 
100307,10362,25-Aug-2013,Bon app',Laurence Lebihan,Marseille,France,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,42.40,20,0.00, 53.00 
100308,10362,25-Aug-2013,Bon app',Laurence Lebihan,Marseille,France,Tourtière,Meat/Poultry,16 pies,5.90,24,0.00, 7.45 
100309,10363,26-Aug-2013,Drachenblut Delikatessen,Sven Ottlieb,Aachen,Germany,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,10.00,20,0.00, 12.50 
100310,10363,26-Aug-2013,Drachenblut Delikatessen,Sven Ottlieb,Aachen,Germany,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,6.20,12,0.00, 7.75 
100311,10363,26-Aug-2013,Drachenblut Delikatessen,Sven Ottlieb,Aachen,Germany,Lakkalikööri,Beverages,500 ml,14.40,12,0.00, 18.00 
100312,10364,26-Aug-2013,Eastern Connection,Ann Devon,London,UK,Gudbrandsdalsost,Dairy Products,10 kg pkg.,28.80,30,0.00, 36.00 
100313,10364,26-Aug-2013,Eastern Connection,Ann Devon,London,UK,Fløtemysost,Dairy Products,10 - 500 g pkgs.,17.20,5,0.00, 21.50 
